id,grade_level,sex,race,gpa,econ_dis,disability,dis_cat,lang,iss_off,iss_days,subj_off,days_absent
15861,Pre-K,Male,White,3,Yes,No,Not Applicable,English,0,0,0,7
15862,6th Grade,Female,Black,3,Yes,No,Not Applicable,Other,0,0,0,9
15863,8th Grade,Female,Asian,3,No,Yes,Specific Learning Disability,English,0,0,0,1
15864,8th Grade,Female,White,2,Yes,No,Not Applicable,Spanish,0,0,0,9
15865,11th Grade,Female,Asian,3.67,No,No,Not Applicable,English,0,0,0,5
15866,Pre-K,Female,White,1.67,No,No,Not Applicable,Other,0,0,0,7
15867,Pre-K,Female,Black,2,No,No,Not Applicable,English,0,0,0,22
15868,3rd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,1,13
15869,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,17
15870,3rd Grade,Male,White,3,Yes,No,Not Applicable,German,0,0,0,6
15871,3rd Grade,Female,White,2.67,No,No,Not Applicable,Other,0,0,0,7
15872,5th Grade,Male,White,3,Yes,Yes,Autism,English,0,0,0,4
15873,1st Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,1,6,7,8
15874,4th Grade,Male,Black,3,Yes,No,Not Applicable,Spanish,0,0,0,5
15875,3rd Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,5
15876,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
15877,4th Grade,Female,Black,2.67,Yes,No,Not Applicable,English,0,0,0,4
15878,1st Grade,Male,White,2,No,No,Not Applicable,Spanish,0,0,0,3
15879,Pre-K,Male,White,3.33,No,No,Not Applicable,English,0,0,0,9
15880,Kindergarten,Male,White,2.33,Yes,Yes,Specific Learning Disability,English,0,0,2,9
15881,6th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,17
15882,8th Grade,Female,Hispanic,3.33,Yes,No,Not Applicable,English,0,0,0,13
15883,7th Grade,Other,Black,2.67,No,No,Not Applicable,English,0,0,0,9
15884,5th Grade,Other,White,3,No,Yes,Speech/Language Impairments,English,0,0,0,14
15885,8th Grade,Female,White,3,Yes,No,Not Applicable,Chinese,0,0,0,5
15886,4th Grade,Female,White,3,Yes,No,Not Applicable,Other,1,2,1,11
15887,10th Grade,Female,White,2,No,No,Not Applicable,English,0,0,0,10
15888,2nd Grade,Male,Black,3.67,Yes,No,Not Applicable,Spanish,0,0,0,6
15889,10th Grade,Female,White,3,No,No,Not Applicable,English,,,,8
15890,3rd Grade,Male,Hispanic,3.67,No,No,Not Applicable,Other,0,0,0,16
15891,10th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
15892,2nd Grade,Female,White,2,No,No,Not Applicable,English,0,0,0,4
15893,5th Grade,Male,White,2.33,Yes,No,Not Applicable,Other,0,0,0,3
15894,11th Grade,Female,White,3,Yes,Yes,Other,English,0,0,0,3
15895,8th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,5
15896,Kindergarten,Female,Black,3.33,No,No,Not Applicable,English,0,0,0,4
15897,7th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,10
15898,12th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,18
15899,2nd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
15900,7th Grade,Female,Multi-racial,2.67,No,No,Not Applicable,English,0,0,0,7
15901,Kindergarten,Male,White,2.67,No,No,Not Applicable,Other,0,0,0,1
15902,2nd Grade,Female,Black,3.67,No,No,Not Applicable,Spanish,0,0,0,27
15903,5th Grade,Female,White,2.33,Yes,No,Not Applicable,Other,0,0,0,9
15904,11th Grade,Other,White,2,Yes,No,Not Applicable,Other,0,0,0,7
15905,9th Grade,Male,White,3.33,No,No,Not Applicable,Other,7,5,1,4
15906,Pre-K,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,5
15907,11th Grade,Female,White,3.33,Yes,Yes,Specific Learning Disability,English,0,0,1,8
15908,5th Grade,Female,Multi-racial,2.33,Yes,No,Not Applicable,English,0,0,0,9
15909,Pre-K,Female,White,3,Yes,No,Not Applicable,English,0,0,0,4
15910,9th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,7
15911,11th Grade,Female,,2.67,Yes,No,Not Applicable,English,0,0,0,10
15912,Pre-K,Female,White,2.33,No,Yes,Specific Learning Disability,Chinese,0,0,0,8
15913,Kindergarten,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,2
15914,9th Grade,Male,Hispanic,2.67,Yes,Yes,Specific Learning Disability,English,0,0,0,5
15915,1st Grade,Female,White,3,No,No,Not Applicable,English,1,1,1,2
15916,Kindergarten,Female,Multi-racial,3.67,No,Yes,Other,Spanish,0,0,0,3
15917,7th Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,15
15918,8th Grade,Other,White,3,Yes,No,Not Applicable,English,0,0,0,6
15919,2nd Grade,Female,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,9
15920,12th Grade,Female,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,12
15921,5th Grade,Female,White,3,No,No,Not Applicable,English,1,1,4,4
15922,11th Grade,Male,White,2.33,No,No,Not Applicable,Spanish,0,0,0,6
15923,3rd Grade,Female,Native,2.67,Yes,No,Not Applicable,English,0,0,0,6
15924,12th Grade,,White,3,No,No,Not Applicable,English,0,0,0,8
15925,4th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,2
15926,12th Grade,Male,Black,3,No,No,Not Applicable,Other,0,0,0,8
15927,1st Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,11
15928,12th Grade,Male,Black,3.67,Yes,No,Not Applicable,Other,0,0,0,7
15929,1st Grade,Male,Black,2.67,No,No,Not Applicable,Spanish,1,1,1,4
15930,6th Grade,Male,White,2.67,Yes,No,Not Applicable,English,5,4,6,3
15931,4th Grade,Male,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,5
15932,Kindergarten,Male,Black,3.67,No,No,Not Applicable,English,0,0,0,10
15933,12th Grade,Male,Hispanic,2.67,No,No,Not Applicable,Spanish,0,0,0,3
15934,12th Grade,Male,White,2.33,No,No,Not Applicable,Spanish,0,0,0,22
15935,Pre-K,Male,White,3,No,Yes,Developmental Delay,English,0,0,0,35
15936,8th Grade,Male,Black,3.33,Yes,No,Not Applicable,Other,0,0,0,12
15937,8th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,5
15938,6th Grade,Female,White,3,Yes,No,Not Applicable,Spanish,0,0,0,2
15939,2nd Grade,Female,Black,3,No,No,Not Applicable,English,0,0,0,4
15940,7th Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,10
15941,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,7
15942,7th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,16
15943,3rd Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,4
15944,7th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,4
15945,4th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,2
15946,6th Grade,Female,Black,3.33,No,No,Not Applicable,Spanish,0,0,0,14
15947,10th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,11
15948,Pre-K,Female,Hispanic,2,Yes,No,Not Applicable,English,0,0,0,2
15949,12th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,20
15950,3rd Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,3
15951,1st Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,8
15952,3rd Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,1,7
15953,1st Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,7
15954,12th Grade,Female,Multi-racial,3.33,Yes,No,Not Applicable,English,0,0,0,1
15955,1st Grade,Male,White,3,No,No,Not Applicable,English,1,1,1,2
15956,8th Grade,Female,White,3.67,No,No,Not Applicable,English,0,0,0,2
15957,3rd Grade,Male,White,2.67,Yes,No,Not Applicable,English,1,1,1,22
15958,9th Grade,Female,Black,2.67,Yes,Yes,Autism,English,0,0,0,7
15959,11th Grade,Male,White,3.67,No,No,Not Applicable,Spanish,0,0,0,2
15960,11th Grade,Male,White,3,No,Yes,Intellectual Disability,English,0,0,0,2
15961,4th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
15962,8th Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,6
15963,5th Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,1,28
15964,7th Grade,Male,Asian,3,Yes,Yes,Developmental Delay,English,0,0,0,6
15965,Pre-K,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,9
15966,9th Grade,Male,White,2,No,No,Not Applicable,Other,0,0,0,3
15967,Kindergarten,Female,Multi-racial,2.67,No,No,Not Applicable,English,0,0,0,1
15968,9th Grade,Male,White,3,Yes,Yes,Specific Learning Disability,English,0,0,0,27
15969,7th Grade,Male,White,2,No,No,Not Applicable,English,0,0,0,12
15970,5th Grade,Male,White,1.67,No,No,Not Applicable,English,0,0,0,10
15971,3rd Grade,Other,White,3,No,No,Not Applicable,English,0,0,0,3
15972,1st Grade,Female,White,2.33,No,No,Not Applicable,Other,0,0,0,3
15973,6th Grade,Female,Black,3,Yes,No,Not Applicable,English,0,0,0,7
15974,6th Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,2
15975,Pre-K,Other,White,3,Yes,No,Not Applicable,English,0,0,0,6
15976,3rd Grade,Female,White,3.33,No,No,Not Applicable,Spanish,4,3,1,4
15977,4th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,3
15978,11th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,18
15979,8th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,8
15980,Kindergarten,Female,White,3,No,No,Not Applicable,English,3,3,1,2
15981,8th Grade,Male,White,2.33,Yes,Yes,Specific Learning Disability,English,0,0,0,3
15982,Pre-K,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,1
15983,10th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,4
15984,8th Grade,Female,Multi-racial,3.33,No,No,Not Applicable,English,0,0,0,5
15985,Kindergarten,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,11
15986,2nd Grade,Male,Black,3,Yes,No,Not Applicable,English,0,0,0,3
15987,11th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,4
15988,7th Grade,Other,White,2.33,Yes,Yes,Other,English,0,0,0,14
15989,Pre-K,Male,Black,3,No,No,Not Applicable,English,0,0,0,17
15990,Pre-K,Male,White,2.33,Yes,Yes,Other,English,0,0,0,25
15991,7th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,3
15992,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,2
15993,5th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,5
15994,7th Grade,Male,Black,2.67,Yes,No,Not Applicable,English,0,0,0,20
15995,12th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,9
15996,8th Grade,Female,Hispanic,3.33,No,No,Not Applicable,Chinese,0,0,0,8
15997,1st Grade,Male,Black,3.33,No,No,Not Applicable,Spanish,1,1,1,4
15998,4th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,11
15999,7th Grade,Male,White,2,No,No,Not Applicable,English,1,1,1,6
16000,Pre-K,Male,White,2.67,No,No,Not Applicable,English,,,,9
16001,10th Grade,Female,White,3,Yes,No,Not Applicable,Other,0,0,0,2
16002,8th Grade,Male,White,3,No,No,Not Applicable,Chinese,0,0,0,44
16003,2nd Grade,Other,Multi-racial,3,Yes,No,Not Applicable,Other,0,0,0,2
16004,Pre-K,Other,Hispanic,3,No,Yes,Autism,English,0,0,0,3
16005,7th Grade,Female,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,3
16006,11th Grade,Female,Asian,2.67,No,Yes,Specific Learning Disability,English,0,0,0,3
16007,9th Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,0,3
16008,Kindergarten,Female,White,2.67,Yes,Yes,Other,English,2,2,1,71
16009,5th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,1,3
16010,2nd Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,6
16011,12th Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,0,9
16012,Kindergarten,Other,White,2.67,No,No,Not Applicable,English,0,0,0,3
16013,11th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,7
16014,11th Grade,Male,White,2.67,Yes,No,Not Applicable,English,,,,22
16015,1st Grade,Female,Black,3,No,Yes,Speech/Language Impairments,English,,,,7
16016,Kindergarten,Male,White,3,No,No,Not Applicable,English,0,0,0,4
16017,9th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,3
16018,10th Grade,Female,Black,3.33,Yes,Yes,Other,English,0,0,0,2
16019,Pre-K,Male,White,3,No,No,Not Applicable,English,0,0,0,41
16020,7th Grade,Female,Hispanic,2.33,No,No,Not Applicable,Vietnamese,0,0,0,7
16021,10th Grade,Female,Asian,3.33,No,No,Not Applicable,English,0,0,0,3
16022,10th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,1,4
16023,2nd Grade,Female,White,2,No,No,Not Applicable,English,0,0,0,2
16024,8th Grade,Male,Black,3,Yes,Yes,Specific Learning Disability,Other,0,0,0,4
16025,2nd Grade,Female,Black,2.33,No,No,Not Applicable,English,0,0,0,4
16026,7th Grade,Male,White,2.67,Yes,Yes,Developmental Delay,English,0,0,0,8
16027,7th Grade,Male,White,2.33,No,No,Not Applicable,English,,,,12
16028,7th Grade,Male,White,3.33,Yes,Yes,Autism,English,0,0,0,2
16029,12th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Other,0,0,0,2
16030,7th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,6
16031,10th Grade,Female,Hispanic,3,No,No,Not Applicable,Spanish,1,1,1,17
16032,4th Grade,Other,White,3,No,No,Not Applicable,English,0,0,0,14
16033,11th Grade,Female,Asian,2.67,Yes,No,Not Applicable,English,0,0,0,11
16034,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,3
16035,4th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,7
16036,6th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,6
16037,12th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,3
16038,12th Grade,Female,White,3,Yes,No,Not Applicable,Other,0,0,0,1
16039,9th Grade,Female,White,3.33,No,No,Not Applicable,Spanish,0,0,0,4
16040,Kindergarten,Female,White,2.33,Yes,No,Not Applicable,Spanish,,,,2
16041,Kindergarten,Female,Multi-racial,2.67,Yes,No,Not Applicable,English,0,0,0,4
16042,3rd Grade,Male,White,2.33,No,Yes,Intellectual Disability,English,0,0,0,2
16043,1st Grade,Female,White,3,No,No,Not Applicable,English,10,5,3,4
16044,Pre-K,Male,Hispanic,3.33,Yes,Yes,Other,Other,0,0,0,2
16045,8th Grade,Female,White,2.67,Yes,No,Not Applicable,English,11,6,6,13
16046,8th Grade,Male,White,3,Yes,No,Not Applicable,Other,0,0,0,5
16047,Kindergarten,Female,White,2.33,Yes,No,Not Applicable,Vietnamese,0,0,0,4
16048,11th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,1,2,1,100
16049,Kindergarten,Female,,2.33,Yes,No,Not Applicable,English,,,,6
16050,5th Grade,Male,White,2.67,Yes,Yes,Emotional Disturbance,English,0,0,0,9
16051,7th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,2
16052,12th Grade,Female,White,3,No,No,Not Applicable,Other,0,0,0,11
16053,Kindergarten,Female,Black,2.67,No,No,Not Applicable,English,0,0,0,3
16054,Kindergarten,Female,White,3,No,Yes,Autism,Russian,0,0,0,30
16055,12th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,6
16056,Pre-K,Male,White,3,Yes,No,Not Applicable,Spanish,0,0,0,7
16057,Kindergarten,Male,White,2,Yes,No,Not Applicable,Other,0,0,0,3
16058,5th Grade,Female,Black,1.67,Yes,No,Not Applicable,English,0,0,0,5
16059,8th Grade,Female,Black,2.33,Yes,No,Not Applicable,English,0,0,0,8
16060,8th Grade,Male,White,3,Yes,No,Not Applicable,Spanish,0,0,1,7
16061,9th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,4
16062,4th Grade,Male,Hispanic,2.33,No,No,Not Applicable,English,6,4,2,8
16063,7th Grade,Male,White,3.67,Yes,Yes,Specific Learning Disability,Vietnamese,0,0,0,5
16064,10th Grade,Other,Black,3.67,Yes,No,Not Applicable,Spanish,0,0,0,2
16065,12th Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
16066,Kindergarten,Male,White,3,Yes,No,Not Applicable,Spanish,0,0,0,4
16067,5th Grade,Female,Black,3,No,Yes,Specific Learning Disability,English,0,0,0,6
16068,Pre-K,Female,Hispanic,2,Yes,No,Not Applicable,English,,,,23
16069,1st Grade,Male,Asian,3.33,Yes,No,Not Applicable,English,0,0,0,5
16070,7th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,2,68
16071,1st Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,,,,7
16072,Pre-K,Male,Black,2,Yes,No,Not Applicable,Spanish,0,0,0,4
16073,2nd Grade,Female,White,2,Yes,No,Not Applicable,English,0,0,0,11
16074,10th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,7
16075,9th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,3
16076,2nd Grade,Male,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,4
16077,9th Grade,Male,Black,2.67,Yes,No,Not Applicable,Other,0,0,0,4
16078,4th Grade,Other,White,2,Yes,Yes,Other,English,0,0,0,1
16079,Pre-K,Male,White,2.67,No,No,Not Applicable,English,0,0,1,14
16080,11th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Spanish,0,0,0,6
16081,8th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,16
16082,Pre-K,Male,White,2.67,No,No,Not Applicable,English,4,10,12,6
16083,11th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,27
16084,6th Grade,Male,Asian,3,Yes,No,Not Applicable,English,0,0,0,14
16085,3rd Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,3
16086,Pre-K,Male,White,3,No,No,Not Applicable,English,0,0,0,16
16087,2nd Grade,Female,Asian,2.67,Yes,No,Not Applicable,English,0,0,0,1
16088,10th Grade,Female,Hispanic,2.33,No,No,Not Applicable,Spanish,0,0,1,5
16089,3rd Grade,Female,White,3.67,Yes,No,Not Applicable,English,0,0,0,5
16090,10th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,9
16091,2nd Grade,Male,Hispanic,3,No,Yes,Speech/Language Impairments,Other,0,0,0,5
16092,6th Grade,Male,White,3.33,No,No,Not Applicable,Spanish,0,0,0,2
16093,3rd Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,2
16094,5th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,3
16095,9th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,8
16096,3rd Grade,Female,White,2,Yes,No,Not Applicable,English,0,0,0,16
16097,9th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,6
16098,Kindergarten,Male,Black,3.33,Yes,No,Not Applicable,English,0,0,1,6
16099,2nd Grade,Female,Black,3.33,No,No,Not Applicable,English,0,0,0,2
16100,Pre-K,Female,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,2
16101,12th Grade,Male,White,1.67,Yes,No,Not Applicable,English,0,0,1,3
16102,3rd Grade,Female,Hispanic,3,Yes,No,Not Applicable,Spanish,0,0,0,5
16103,6th Grade,Male,Black,3,No,No,Not Applicable,English,0,0,0,2
16104,Pre-K,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,4
16105,12th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,3
16106,3rd Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,5
16107,Kindergarten,Male,White,3,Yes,Yes,Speech/Language Impairments,English,0,0,0,18
16108,5th Grade,Male,White,2.67,No,Yes,Emotional Disturbance,English,0,0,0,4
16109,8th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,2
16110,7th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,6
16111,12th Grade,Female,Hispanic,3,Yes,No,Not Applicable,English,1,1,1,10
16112,2nd Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,5
16113,Pre-K,Female,Asian,3.67,No,No,Not Applicable,Spanish,0,0,0,3
16114,11th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,6
16115,12th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,5
16116,6th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,2
16117,12th Grade,Male,White,2.67,No,No,Not Applicable,English,1,1,3,2
16118,11th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,44
16119,9th Grade,Male,White,2.33,Yes,No,Not Applicable,Chinese,0,0,0,24
16120,12th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,4
16121,9th Grade,Male,White,2.33,Yes,No,Not Applicable,English,1,1,1,6
16122,Pre-K,Male,White,1.67,No,No,Not Applicable,English,0,0,0,9
16123,8th Grade,Male,Black,3,No,No,Not Applicable,English,0,0,0,7
16124,3rd Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,10
16125,3rd Grade,Female,White,3.33,No,No,Not Applicable,Spanish,,,,2
16126,10th Grade,Male,Asian,3,Yes,No,Not Applicable,English,0,0,0,10
16127,1st Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,5
16128,12th Grade,Male,White,2.33,Yes,No,Not Applicable,English,1,6,11,21
16129,2nd Grade,Female,White,3,Yes,No,Not Applicable,English,1,1,1,7
16130,1st Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,5
16131,Pre-K,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,2
16132,9th Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,5
16133,Pre-K,Male,White,2.67,No,No,Not Applicable,Other,0,0,0,40
16134,1st Grade,Female,White,2.67,No,Yes,Other,English,0,0,0,5
16135,10th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,11
16136,5th Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,5
16137,11th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,1
16138,3rd Grade,Female,White,3,Yes,Yes,Other,English,1,7,7,25
16139,8th Grade,Male,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,12
16140,9th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,4
16141,Pre-K,Female,Hispanic,3.67,No,No,Not Applicable,English,0,0,0,5
16142,11th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,3
16143,4th Grade,Male,Hispanic,2.67,No,No,Not Applicable,Spanish,0,0,2,6
16144,5th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,3
16145,11th Grade,Female,Hispanic,2.33,No,No,Not Applicable,Other,,,,7
16146,4th Grade,Male,Black,3.33,No,No,Not Applicable,English,0,0,0,10
16147,6th Grade,Male,Asian,2,No,No,Not Applicable,English,0,0,0,14
16148,5th Grade,Female,White,3.67,Yes,No,Not Applicable,English,0,0,0,5
16149,1st Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,25
16150,3rd Grade,Female,White,1.33,Yes,No,Not Applicable,English,0,0,1,15
16151,3rd Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,17
16152,1st Grade,Male,White,3.67,No,No,Not Applicable,Spanish,0,0,0,22
16153,7th Grade,Female,White,2.67,No,Yes,Developmental Delay,English,0,0,0,6
16154,11th Grade,Female,Black,2.67,No,No,Not Applicable,English,1,1,1,12
16155,Pre-K,Female,White,1.67,No,No,Not Applicable,English,0,0,0,5
16156,10th Grade,Male,Black,3,Yes,No,Not Applicable,Spanish,0,0,0,4
16157,2nd Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,3
16158,2nd Grade,Other,White,3,No,No,Not Applicable,English,0,0,0,11
16159,9th Grade,Female,White,3.33,No,No,Not Applicable,Spanish,0,0,0,5
16160,10th Grade,Female,Hispanic,3.33,Yes,No,Not Applicable,Spanish,0,0,0,24
